year,cycles_year,annual_degradation_%,cumulative_degradation_%,soh_%,residual_capacity_kwh,c_rate,soc_window_%,degradation_source
230,365.25,0.008032982717429605,8.703649132815672,91.29635086718433,912.9635086718433,0.5,5%-95%,Cyclic + Calendar
231,365.25,0.008015294190965961,8.711664427006642,91.28833557299336,912.8833557299337,0.5,5%-95%,Cyclic + Calendar
232,365.25,0.007997720401579046,8.719662147408215,91.28033785259179,912.8033785259179,0.5,5%-95%,Cyclic + Calendar
233,365.25,0.007980260114175053,8.727642407522382,91.27235759247762,912.7235759247761,0.5,5%-95%,Cyclic + Calendar
234,365.25,0.007962912112213873,8.735605319634598,91.2643946803654,912.643946803654,0.5,5%-95%,Cyclic + Calendar
235,365.25,0.00794567519734528,8.743550994831953,91.25644900516805,912.5644900516805,0.5,5%-95%,Cyclic + Calendar
236,365.25,0.007928548189067897,8.75147954302101,91.248520456979,912.4852045697899,0.5,5%-95%,Cyclic + Calendar
237,365.25,0.007911529924274418,8.75939107294529,91.24060892705471,912.4060892705471,0.5,5%-95%,Cyclic + Calendar
238,365.25,0.007894619257137947,8.767285692202432,91.23271430779756,912.3271430779757,0.5,5%-95%,Cyclic + Calendar
239,365.25,0.007877815058589022,8.77516350726102,91.22483649273899,912.2483649273898,0.5,5%-95%,Cyclic + Calendar
240,365.25,0.007861116216088248,8.783024623477106,91.2169753765229,912.169753765229,0.5,5%-95%,Cyclic + Calendar
241,365.25,0.007844521633319347,8.790869145110424,91.20913085488958,912.0913085488958,0.5,5%-95%,Cyclic + Calendar
242,365.25,0.007828030229848081,8.798697175340282,91.20130282465972,912.0130282465973,0.5,5%-95%,Cyclic + Calendar
243,365.25,0.007811640940906273,8.806508816281172,91.19349118371882,911.9349118371882,0.5,5%-95%,Cyclic + Calendar
244,365.25,0.0077953527169370325,8.81430416899811,91.1856958310019,911.8569583100189,0.5,5%-95%,Cyclic + Calendar
245,365.25,0.007779164523537929,8.822083333521658,91.17791666647834,911.7791666647835,0.5,5%-95%,Cyclic + Calendar
246,365.25,0.007763075341028981,8.829846408862684,91.17015359113732,911.7015359113732,0.5,5%-95%,Cyclic + Calendar
247,365.25,0.007747084164179796,8.83759349302687,91.16240650697314,911.6240650697314,0.5,5%-95%,Cyclic + Calendar
248,365.25,0.007731190002073163,8.845324683028927,91.15467531697107,911.5467531697107,0.5,5%-95%,Cyclic + Calendar
249,365.25,0.00771539187765029,8.853040074906584,91.14695992509341,911.4695992509342,0.5,5%-95%,Cyclic + Calendar
250,365.25,0.007699688827699448,8.860739763734284,91.13926023626571,911.3926023626572,0.5,5%-95%,Cyclic + Calendar
251,365.25,0.00768407990238984,8.868423843636675,91.13157615636332,911.3157615636333,0.5,5%-95%,Cyclic + Calendar
252,365.25,0.007668564165157931,8.876092407801831,91.12390759219818,911.2390759219817,0.5,5%-95%,Cyclic + Calendar
253,365.25,0.007653140692423221,8.883745548494257,91.11625445150574,911.1625445150574,0.5,5%-95%,Cyclic + Calendar
254,365.25,0.007637808573383609,8.891383357067644,91.10861664293236,911.0861664293236,0.5,5%-95%,Cyclic + Calendar
255,365.25,0.0076225669097766515,8.899005923977407,91.10099407602259,911.0099407602258,0.5,5%-95%,Cyclic + Calendar
256,365.25,0.007607414815595348,8.906613338793012,91.09338666120699,910.9338666120699,0.5,5%-95%,Cyclic + Calendar
257,365.25,0.007592351417054033,8.914205690210064,91.08579430978993,910.8579430978994,0.5,5%-95%,Cyclic + Calendar
258,365.25,0.007577375852144996,8.92178306606221,91.0782169339378,910.7821693393779,0.5,5%-95%,Cyclic + Calendar
259,365.25,0.007562487270604379,8.929345553332809,91.07065444666719,910.7065444666719,0.5,5%-95%,Cyclic + Calendar
260,365.25,0.007547684833605217,8.936893238166418,91.06310676183358,910.6310676183358,0.5,5%-95%,Cyclic + Calendar
261,365.25,0.007532967713655125,8.944426205880074,91.05557379411992,910.5557379411993,0.5,5%-95%,Cyclic + Calendar
262,365.25,0.007518335094300711,8.951944540974374,91.04805545902562,910.4805545902562,0.5,5%-95%,Cyclic + Calendar
263,365.25,0.007503786169991145,8.959448327144374,91.04055167285563,910.4055167285563,0.5,5%-95%,Cyclic + Calendar
264,365.25,0.007489320145941747,8.966937647290306,91.03306235270969,910.3306235270969,0.5,5%-95%,Cyclic + Calendar
265,365.25,0.0074749362377815485,8.974412583528094,91.02558741647191,910.2558741647191,0.5,5%-95%,Cyclic + Calendar
266,365.25,0.007460633671621509,8.981873217199713,91.0181267828003,910.1812678280029,0.5,5%-95%,Cyclic + Calendar
267,365.25,0.007446411683645238,8.989319628883353,91.01068037111665,910.1068037111664,0.5,5%-95%,Cyclic + Calendar
268,365.25,0.007432269520074896,8.996751898403435,91.00324810159657,910.0324810159657,0.5,5%-95%,Cyclic + Calendar
269,365.25,0.007418206437000663,9.004170104840433,90.99582989515956,909.9582989515957,0.5,5%-95%,Cyclic + Calendar
270,365.25,0.007404221700119251,9.011574326540552,90.98842567345945,909.8842567345945,0.5,5%-95%,Cyclic + Calendar
271,365.25,0.00739031458468844,9.018964641125242,90.98103535887476,909.8103535887476,0.5,5%-95%,Cyclic + Calendar
272,365.25,0.007376484375299696,9.026341125500531,90.97365887449946,909.7365887449946,0.5,5%-95%,Cyclic + Calendar
273,365.25,0.007362730365707649,9.033703855866246,90.96629614413375,909.6629614413375,0.5,5%-95%,Cyclic + Calendar
274,365.25,0.007349051858795974,9.04105290772504,90.95894709227495,909.5894709227496,0.5,5%-95%,Cyclic + Calendar
275,365.25,0.007335448166259083,9.048388355891305,90.9516116441087,909.516116441087,0.5,5%-95%,Cyclic + Calendar
276,365.25,0.007321918608602118,9.055710274499909,90.9442897255001,909.442897255001,0.5,5%-95%,Cyclic + Calendar
277,365.25,0.007308462514913571,9.063018737014817,90.93698126298519,909.3698126298518,0.5,5%-95%,Cyclic + Calendar
278,365.25,0.007295079222728873,9.070313816237551,90.92968618376244,909.2968618376245,0.5,5%-95%,Cyclic + Calendar
279,365.25,0.007281768077984907,9.077595584315537,90.92240441568447,909.2240441568447,0.5,5%-95%,Cyclic + Calendar
280,365.25,0.007268528434747168,9.08486411275028,90.91513588724972,909.1513588724972,0.5,5%-95%,Cyclic + Calendar
281,365.25,0.007255359655175653,9.092119472405457,90.90788052759454,909.0788052759455,0.5,5%-95%,Cyclic + Calendar
282,365.25,0.007242261109377068,9.099361733514835,90.90063826648517,909.0063826648517,0.5,5%-95%,Cyclic + Calendar
283,365.25,0.007229232175257039,9.106590965690092,90.89340903430991,908.9340903430991,0.5,5%-95%,Cyclic + Calendar
284,365.25,0.007216272238406418,9.113807237928501,90.8861927620715,908.861927620715,0.5,5%-95%,Cyclic + Calendar
285,365.25,0.0072033806919989726,9.121010618620495,90.87898938137951,908.7898938137951,0.5,5%-95%,Cyclic + Calendar
286,365.25,0.007190556936620851,9.128201175557114,90.87179882444289,908.7179882444289,0.5,5%-95%,Cyclic + Calendar
287,365.25,0.007177800380225108,9.135378975937334,90.86462102406266,908.6462102406266,0.5,5%-95%,Cyclic + Calendar
288,365.25,0.00716511043792707,9.142544086375276,90.85745591362473,908.5745591362473,0.5,5%-95%,Cyclic + Calendar
289,365.25,0.0071524865320498066,9.14969657290732,90.85030342709268,908.5030342709268,0.5,5%-95%,Cyclic + Calendar
290,365.25,0.007139928091760338,9.15683650099908,90.84316349900092,908.4316349900092,0.5,5%-95%,Cyclic + Calendar
291,365.25,0.007127434553217427,9.1639639355523,90.8360360644477,908.360360644477,0.5,5%-95%,Cyclic + Calendar
292,365.25,0.007115005359321458,9.171078940911617,90.82892105908839,908.2892105908838,0.5,5%-95%,Cyclic + Calendar
293,365.25,0.007102639959634871,9.178181580871254,90.82181841912875,908.2181841912875,0.5,5%-95%,Cyclic + Calendar
294,365.25,0.007090337810302572,9.18527191868156,90.81472808131844,908.1472808131845,0.5,5%-95%,Cyclic + Calendar
295,365.25,0.007078098373949615,9.192350017055507,90.8076499829445,908.076499829445,0.5,5%-95%,Cyclic + Calendar
296,365.25,0.007065921119533413,9.199415938175044,90.80058406182496,908.0058406182496,0.5,5%-95%,Cyclic + Calendar
297,365.25,0.007053805522332368,9.20646974369737,90.79353025630263,907.9353025630263,0.5,5%-95%,Cyclic + Calendar
298,365.25,0.007041751063763968,9.213511494761132,90.78648850523888,907.8648850523887,0.5,5%-95%,Cyclic + Calendar
299,365.25,0.007029757231350685,9.220541251992483,90.77945874800751,907.7945874800752,0.5,5%-95%,Cyclic + Calendar
300,365.25,0.007017823518606292,9.227559075511094,90.7724409244889,907.7244092448891,0.5,5%-95%,Cyclic + Calendar
301,365.25,0.007005949424956271,9.234565024936053,90.76543497506395,907.6543497506395,0.5,5%-95%,Cyclic + Calendar
302,365.25,0.006994134455646873,9.241559159391684,90.75844084060832,907.5844084060831,0.5,5%-95%,Cyclic + Calendar
303,365.25,0.006982378121574583,9.248541537513272,90.75145846248674,907.5145846248673,0.5,5%-95%,Cyclic + Calendar
304,365.25,0.006970679939445289,9.255512217452706,90.7444877825473,907.4448778254729,0.5,5%-95%,Cyclic + Calendar
305,365.25,0.006959039431330894,9.262471256884048,90.73752874311596,907.3752874311596,0.5,5%-95%,Cyclic + Calendar
306,365.25,0.0069474561249649016,9.269418713009001,90.730581286991,907.3058128699099,0.5,5%-95%,Cyclic + Calendar
307,365.25,0.006935929553299048,9.276354642562318,90.72364535743769,907.2364535743769,0.5,5%-95%,Cyclic + Calendar
308,365.25,0.006924459254810245,9.283279101817119,90.71672089818288,907.1672089818288,0.5,5%-95%,Cyclic + Calendar
309,365.25,0.006913044773000365,9.290192146590117,90.70980785340988,907.0980785340988,0.5,5%-95%,Cyclic + Calendar
310,365.25,0.006901685656703194,9.297093832246814,90.70290616775318,907.0290616775318,0.5,5%-95%,Cyclic + Calendar
311,365.25,0.006890381459743367,9.30398421370656,90.69601578629344,906.9601578629344,0.5,5%-95%,Cyclic + Calendar
312,365.25,0.006879131741027322,9.31086334544759,90.6891366545524,906.8913665455241,0.5,5%-95%,Cyclic + Calendar
313,365.25,0.00686793606437277,9.317731281511962,90.68226871848803,906.8226871848804,0.5,5%-95%,Cyclic + Calendar
314,365.25,0.006856793998463217,9.324588075510428,90.67541192448957,906.7541192448957,0.5,5%-95%,Cyclic + Calendar
315,365.25,0.00684570511681386,9.331433780627243,90.66856621937276,906.6856621937276,0.5,5%-95%,Cyclic + Calendar
316,365.25,0.0068346689976579,9.338268449624897,90.66173155037511,906.617315503751,0.5,5%-95%,Cyclic + Calendar
317,365.25,0.006823685223889697,9.345092134848784,90.65490786515122,906.5490786515121,0.5,5%-95%,Cyclic + Calendar
318,365.25,0.00681275338300793,9.351904888231799,90.6480951117682,906.480951117682,0.5,5%-95%,Cyclic + Calendar
319,365.25,0.0068018730670928555,9.358706761298881,90.64129323870111,906.4129323870111,0.5,5%-95%,Cyclic + Calendar
320,365.25,0.006791043872601677,9.365497805171492,90.6345021948285,906.3450219482851,0.5,5%-95%,Cyclic + Calendar
321,365.25,0.006780265400516327,9.372278070572001,90.62772192942799,906.2772192942799,0.5,5%-95%,Cyclic + Calendar
322,365.25,0.006769537256047897,9.379047607828058,90.62095239217194,906.2095239217194,0.5,5%-95%,Cyclic + Calendar
323,365.25,0.006758859048818522,9.385806466876875,90.61419353312313,906.1419353312313,0.5,5%-95%,Cyclic + Calendar
324,365.25,0.006748230392565801,9.392554697269443,90.60744530273055,906.0744530273056,0.5,5%-95%,Cyclic + Calendar
325,365.25,0.006737650905279224,9.39929234817471,90.60070765182529,906.0070765182528,0.5,5%-95%,Cyclic + Calendar
326,365.25,0.006727120208972793,9.406019468383695,90.5939805316163,905.9398053161631,0.5,5%-95%,Cyclic + Calendar
327,365.25,0.006716637929844183,9.412736106313533,90.58726389368647,905.8726389368646,0.5,5%-95%,Cyclic + Calendar
328,365.25,0.006706203697945057,9.419442310011481,90.58055768998852,905.8055768998852,0.5,5%-95%,Cyclic + Calendar
329,365.25,0.006695817147374328,9.426138127158861,90.57386187284115,905.7386187284114,0.5,5%-95%,Cyclic + Calendar
330,365.25,0.00668547791609626,9.432823605074944,90.56717639492506,905.6717639492505,0.5,5%-95%,Cyclic + Calendar
331,365.25,0.006675185645838155,9.439498790720794,90.56050120927921,905.6050120927921,0.5,5%-95%,Cyclic + Calendar
332,365.25,0.006664939982272244,9.446163730703056,90.55383626929694,905.5383626929694,0.5,5%-95%,Cyclic + Calendar
333,365.25,0.006654740574606422,9.452818471277672,90.54718152872233,905.4718152872233,0.5,5%-95%,Cyclic + Calendar
334,365.25,0.006644587075925301,9.459463058353586,90.54053694164641,905.405369416464,0.5,5%-95%,Cyclic + Calendar
335,365.25,0.006634479142769579,9.466097537496365,90.53390246250363,905.3390246250364,0.5,5%-95%,Cyclic + Calendar
336,365.25,0.006624416435420244,9.47272195393179,90.52727804606822,905.2727804606822,0.5,5%-95%,Cyclic + Calendar
337,365.25,0.006614398617603002,9.47933635254938,90.52066364745062,905.2066364745061,0.5,5%-95%,Cyclic + Calendar
338,365.25,0.006604425356511001,9.485940777905899,90.5140592220941,905.140592220941,0.5,5%-95%,Cyclic + Calendar
339,365.25,0.0065944963228957935,9.492535274228793,90.5074647257712,905.0746472577121,0.5,5%-95%,Cyclic + Calendar
340,365.25,0.006584611190783107,9.49911988541958,90.50088011458041,905.0088011458042,0.5,5%-95%,Cyclic + Calendar
341,365.25,0.0065747696376433845,9.505694655057214,90.49430534494279,904.9430534494278,0.5,5%-95%,Cyclic + Calendar
342,365.25,0.0065649713441644055,9.512259626401383,90.48774037359861,904.8774037359861,0.5,5%-95%,Cyclic + Calendar
343,365.25,0.0065552159943990775,9.518814842395784,90.48118515760422,904.8118515760422,0.5,5%-95%,Cyclic + Calendar
344,365.25,0.006545503275549437,9.525360345671336,90.47463965432867,904.7463965432867,0.5,5%-95%,Cyclic + Calendar
345,365.25,0.006535832878034853,9.531896178549367,90.46810382145063,904.6810382145063,0.5,5%-95%,Cyclic + Calendar
346,365.25,0.006526204495378352,9.538422383044747,90.46157761695525,904.6157761695525,0.5,5%-95%,Cyclic + Calendar
347,365.25,0.006516617824240711,9.54493900086899,90.455060999131,904.5506099913101,0.5,5%-95%,Cyclic + Calendar
348,365.25,0.006507072564329519,9.551446073433313,90.44855392656669,904.4855392656668,0.5,5%-95%,Cyclic + Calendar
349,365.25,0.006497568418330957,9.557943641851645,90.44205635814835,904.4205635814835,0.5,5%-95%,Cyclic + Calendar
350,365.25,0.006488105091966645,9.564431746943619,90.43556825305639,904.3556825305639,0.5,5%-95%,Cyclic + Calendar
351,365.25,0.006478682293891325,9.570910429237498,90.4290895707625,904.2908957076249,0.5,5%-95%,Cyclic + Calendar
352,365.25,0.006469299735590539,9.577379728973096,90.4226202710269,904.226202710269,0.5,5%-95%,Cyclic + Calendar
353,365.25,0.006459957131528426,9.583839686104625,90.41616031389538,904.1616031389538,0.5,5%-95%,Cyclic + Calendar
354,365.25,0.006450654198920347,9.590290340303543,90.40970965969646,904.0970965969645,0.5,5%-95%,Cyclic + Calendar
355,365.25,0.0064413906577897246,9.596731730961332,90.40326826903866,904.0326826903867,0.5,5%-95%,Cyclic + Calendar
356,365.25,0.006432166230933945,9.603163897192275,90.39683610280773,903.9683610280773,0.5,5%-95%,Cyclic + Calendar
357,365.25,0.006422980643878872,9.609586877836149,90.39041312216385,903.9041312216385,0.5,5%-95%,Cyclic + Calendar
358,365.25,0.006413833624799282,9.61600071146095,90.38399928853906,903.8399928853905,0.5,5%-95%,Cyclic + Calendar
359,365.25,0.006404724904575687,9.622405436365527,90.37759456363447,903.7759456363448,0.5,5%-95%,Cyclic + Calendar
360,365.25,0.006395654216680669,9.628801090582204,90.3711989094178,903.711989094178,0.5,5%-95%,Cyclic + Calendar
361,365.25,0.006386621297178863,9.635187711879379,90.36481228812062,903.6481228812062,0.5,5%-95%,Cyclic + Calendar
362,365.25,0.006377625884681492,9.64156533776407,90.35843466223594,903.5843466223594,0.5,5%-95%,Cyclic + Calendar
363,365.25,0.006368667720380472,9.647934005484455,90.35206599451556,903.5206599451556,0.5,5%-95%,Cyclic + Calendar
364,365.25,0.006359746547900614,9.654293752032352,90.34570624796766,903.4570624796766,0.5,5%-95%,Cyclic + Calendar
365,365.25,0.006350862113345102,9.660644614145689,90.33935538585432,903.3935538585431,0.5,5%-95%,Cyclic + Calendar
366,365.25,0.006342014165250021,9.666986628310937,90.33301337168906,903.3301337168906,0.5,5%-95%,Cyclic + Calendar
367,365.25,0.0063332024545616145,9.673319830765506,90.32668016923449,903.266801692345,0.5,5%-95%,Cyclic + Calendar
368,365.25,0.006324426734636291,9.679644257500136,90.32035574249986,903.2035574249986,0.5,5%-95%,Cyclic + Calendar
369,365.25,0.006315686761081452,9.685959944261219,90.31404005573877,903.1404005573878,0.5,5%-95%,Cyclic + Calendar
370,365.25,0.006306982291903296,9.69226692655313,90.30773307344687,903.0773307344688,0.5,5%-95%,Cyclic + Calendar
371,365.25,0.0062983130873931256,9.69856523964051,90.30143476035948,903.0143476035948,0.5,5%-95%,Cyclic + Calendar
372,365.25,0.006289678910013663,9.704854918550529,90.29514508144946,902.9514508144947,0.5,5%-95%,Cyclic + Calendar
373,365.25,0.006281079524580946,9.711135998075118,90.28886400192488,902.8886400192489,0.5,5%-95%,Cyclic + Calendar
374,365.25,0.0062725146980483265,9.717408512773165,90.28259148722684,902.8259148722684,0.5,5%-95%,Cyclic + Calendar
375,365.25,0.006263984199551942,9.723672496972712,90.27632750302729,902.7632750302729,0.5,5%-95%,Cyclic + Calendar
376,365.25,0.006255487800387982,9.729927984773097,90.2700720152269,902.700720152269,0.5,5%-95%,Cyclic + Calendar
377,365.25,0.006247025273978579,9.736175010047079,90.26382498995292,902.6382498995292,0.5,5%-95%,Cyclic + Calendar
378,365.25,0.006238596395883178,9.742413606442954,90.25758639355705,902.5758639355704,0.5,5%-95%,Cyclic + Calendar
379,365.25,0.006230200943650743,9.748643807386612,90.25135619261339,902.5135619261339,0.5,5%-95%,Cyclic + Calendar
380,365.25,0.006221838697001658,9.754865646083607,90.24513435391638,902.4513435391639,0.5,5%-95%,Cyclic + Calendar
381,365.25,0.006213509437566245,9.761079155521177,90.23892084447883,902.3892084447882,0.5,5%-95%,Cyclic + Calendar
382,365.25,0.006205212949078031,9.76728436847025,90.23271563152974,902.3271563152974,0.5,5%-95%,Cyclic + Calendar
383,365.25,0.006196949017157749,9.77348131748742,90.22651868251258,902.2651868251259,0.5,5%-95%,Cyclic + Calendar
384,365.25,0.006188717429506595,9.779670034916919,90.22032996508308,902.2032996508308,0.5,5%-95%,Cyclic + Calendar
385,365.25,0.0061805179756106565,9.785850552892528,90.21414944710747,902.1414944710747,0.5,5%-95%,Cyclic + Calendar
386,365.25,0.006172350446979636,9.79202290333951,90.20797709666049,902.0797709666049,0.5,5%-95%,Cyclic + Calendar
387,365.25,0.00616421463697634,9.79818711797649,90.20181288202352,902.0181288202351,0.5,5%-95%,Cyclic + Calendar
388,365.25,0.006156110340839405,9.804343228317322,90.19565677168268,901.9565677168267,0.5,5%-95%,Cyclic + Calendar
389,365.25,0.006148037355615088,9.81049126567294,90.18950873432706,901.8950873432706,0.5,5%-95%,Cyclic + Calendar
390,365.25,0.006139995480236849,9.816631261153175,90.18336873884682,901.8336873884682,0.5,5%-95%,Cyclic + Calendar
391,365.25,0.006131984515400291,9.82276324566857,90.17723675433143,901.7723675433142,0.5,5%-95%,Cyclic + Calendar
392,365.25,0.0061240042635745335,9.828887249932148,90.17111275006785,901.7111275006785,0.5,5%-95%,Cyclic + Calendar
393,365.25,0.006116054529036318,9.83500330446119,90.16499669553882,901.6499669553881,0.5,5%-95%,Cyclic + Calendar
394,365.25,0.006108135117779056,9.841111439578965,90.15888856042103,901.5888856042103,0.5,5%-95%,Cyclic + Calendar
395,365.25,0.006100245837490093,9.847211685416458,90.15278831458355,901.5278831458354,0.5,5%-95%,Cyclic + Calendar
396,365.25,0.006092386497607549,9.853304071914067,90.14669592808593,901.4669592808593,0.5,5%-95%,Cyclic + Calendar
397,365.25,0.006084556909240746,9.859388628823304,90.14061137117669,901.4061137117669,0.5,5%-95%,Cyclic + Calendar
398,365.25,0.006076756885124723,9.865465385708433,90.13453461429157,901.3453461429157,0.5,5%-95%,Cyclic + Calendar
399,365.25,0.006068986239699825,9.871534371948135,90.12846562805187,901.2846562805187,0.5,5%-95%,Cyclic + Calendar
400,365.25,0.006061244788986642,9.877595616737125,90.12240438326288,901.2240438326288,0.5,5%-95%,Cyclic + Calendar
401,365.25,0.006053532350654223,9.883649149087773,90.11635085091223,901.1635085091223,0.5,5%-95%,Cyclic + Calendar
402,365.25,0.00604584874390639,9.889694997831674,90.11030500216832,901.1030500216832,0.5,5%-95%,Cyclic + Calendar
403,365.25,0.0060381937895726875,9.895733191621245,90.10426680837875,901.0426680837875,0.5,5%-95%,Cyclic + Calendar
404,365.25,0.006030567310006063,9.901763758931256,90.09823624106875,900.9823624106874,0.5,5%-95%,Cyclic + Calendar
405,365.25,0.00602296912913971,9.907786728060394,90.0922132719396,900.922132719396,0.5,5%-95%,Cyclic + Calendar
406,365.25,0.006015399072350647,9.913802127132756,90.08619787286725,900.8619787286725,0.5,5%-95%,Cyclic + Calendar
407,365.25,0.006007856966630243,9.919809984099379,90.08019001590061,900.8019001590062,0.5,5%-95%,Cyclic + Calendar
408,365.25,0.006000342640322742,9.925810326739706,90.07418967326029,900.741896732603,0.5,5%-95%,Cyclic + Calendar
409,365.25,0.005992855923364004,9.931803182663074,90.06819681733693,900.6819681733693,0.5,5%-95%,Cyclic + Calendar
410,365.25,0.005985396647088237,9.937788579310158,90.06221142068983,900.6221142068985,0.5,5%-95%,Cyclic + Calendar
411,365.25,0.005977964644262102,9.943766543954416,90.05623345604559,900.5623345604558,0.5,5%-95%,Cyclic + Calendar
412,365.25,0.005970559749084714,9.949737103703502,90.0502628962965,900.502628962965,0.5,5%-95%,Cyclic + Calendar
413,365.25,0.005963181797187645,9.955700285500688,90.0442997144993,900.4429971449931,0.5,5%-95%,Cyclic + Calendar
414,365.25,0.005955830625566705,9.961656116126253,90.03834388387375,900.3834388387374,0.5,5%-95%,Cyclic + Calendar
415,365.25,0.005948506072593319,9.967604622198845,90.03239537780115,900.3239537780115,0.5,5%-95%,Cyclic + Calendar
416,365.25,0.005941207978014518,9.973545830176862,90.02645416982314,900.2645416982314,0.5,5%-95%,Cyclic + Calendar
417,365.25,0.005933936182941579,9.979479766359795,90.0205202336402,900.205202336402,0.5,5%-95%,Cyclic + Calendar
418,365.25,0.005926690529736334,9.985406456889551,90.01459354311045,900.1459354311046,0.5,5%-95%,Cyclic + Calendar
419,365.25,0.005919470862238541,9.991325927751785,90.00867407224821,900.0867407224822,0.5,5%-95%,Cyclic + Calendar
420,365.25,0.005912277025413459,9.997238204777195,90.00276179522281,900.0276179522281,0.5,5%-95%,Cyclic + Calendar
421,365.25,0.005905108865624698,10.003143313642818,89.99685668635719,899.9685668635718,0.5,5%-95%,Cyclic + Calendar
422,365.25,0.005897966230486417,10.009041279873301,89.9909587201267,899.909587201267,0.5,5%-95%,Cyclic + Calendar
423,365.25,0.005890848968863337,10.014932128842174,89.98506787115784,899.8506787115783,0.5,5%-95%,Cyclic + Calendar
424,365.25,0.005883756930927575,10.02081588577309,89.97918411422691,899.791841142269,0.5,5%-95%,Cyclic + Calendar
425,365.25,0.005876689967965376,10.026692575741059,89.97330742425895,899.7330742425894,0.5,5%-95%,Cyclic + Calendar
426,365.25,0.005869647932627231,10.032562223673688,89.9674377763263,899.6743777632631,0.5,5%-95%,Cyclic + Calendar
427,365.25,0.005862630678689129,10.038424854352373,89.96157514564761,899.6157514564762,0.5,5%-95%,Cyclic + Calendar
428,365.25,0.005855638061143509,10.044280492413513,89.95571950758648,899.5571950758648,0.5,5%-95%,Cyclic + Calendar
429,365.25,0.005848669936153784,10.050129162349673,89.94987083765032,899.4987083765033,0.5,5%-95%,Cyclic + Calendar
430,365.25,0.005841726161099813,10.055970888510782,89.94402911148921,899.4402911148923,0.5,5%-95%,Cyclic + Calendar
431,365.25,0.005834806594498332,10.061805695105276,89.93819430489472,899.3819430489473,0.5,5%-95%,Cyclic + Calendar
432,365.25,0.0058279110959801985,10.067633606201255,89.93236639379874,899.3236639379875,0.5,5%-95%,Cyclic + Calendar
433,365.25,0.005821039526369986,10.073454645727614,89.92654535427238,899.2654535427238,0.5,5%-95%,Cyclic + Calendar
434,365.25,0.005814191747538188,10.079268837475167,89.92073116252483,899.2073116252484,0.5,5%-95%,Cyclic + Calendar
435,365.25,0.005807367622617221,10.08507620509777,89.91492379490222,899.1492379490222,0.5,5%-95%,Cyclic + Calendar
436,365.25,0.005800567015637625,10.090876772113411,89.9091232278866,899.0912322788658,0.5,5%-95%,Cyclic + Calendar
437,365.25,0.005793789791891868,10.096670561905304,89.90332943809469,899.0332943809469,0.5,5%-95%,Cyclic + Calendar
438,365.25,0.00578703581766149,10.102457597722966,89.89754240227703,898.9754240227703,0.5,5%-95%,Cyclic + Calendar
439,365.25,0.005780304960319427,10.10823790268329,89.8917620973167,898.9176209731671,0.5,5%-95%,Cyclic + Calendar
440,365.25,0.005773597088318638,10.1140114997716,89.8859885002284,898.8598850022839,0.5,5%-95%,Cyclic + Calendar
441,365.25,0.005766912071078423,10.119778411842688,89.88022158815731,898.8022158815731,0.5,5%-95%,Cyclic + Calendar
442,365.25,0.005760249779189053,10.125538661621864,89.87446133837813,898.7446133837813,0.5,5%-95%,Cyclic + Calendar
443,365.25,0.005753610084093453,10.13129227170597,89.86870772829403,898.6870772829403,0.5,5%-95%,Cyclic + Calendar
444,365.25,0.005746992858439626,10.137039264564402,89.86296073543559,898.6296073543559,0.5,5%-95%,Cyclic + Calendar
445,365.25,0.005740397975694122,10.142779662540105,89.85722033745989,898.572203374599,0.5,5%-95%,Cyclic + Calendar
446,365.25,0.00573382531047173,10.148513487850575,89.85148651214942,898.5148651214943,0.5,5%-95%,Cyclic + Calendar
447,365.25,0.005727274738262622,10.154240762588838,89.84575923741116,898.4575923741116,0.5,5%-95%,Cyclic + Calendar
448,365.25,0.005720746135591526,10.159961508724427,89.84003849127558,898.4003849127557,0.5,5%-95%,Cyclic + Calendar
449,365.25,0.005714239379915398,10.165675748104347,89.83432425189565,898.3432425189566,0.5,5%-95%,Cyclic + Calendar
450,365.25,0.005707754349680272,10.171383502454024,89.82861649754598,898.2861649754598,0.5,5%-95%,Cyclic + Calendar
451,365.25,0.005701290924230306,10.177084793378256,89.82291520662174,898.2291520662175,0.5,5%-95%,Cyclic + Calendar
452,365.25,0.0056948489838987365,10.182779642362153,89.81722035763785,898.1722035763785,0.5,5%-95%,Cyclic + Calendar
453,365.25,0.0056884284098828175,10.188468070772041,89.81153192922797,898.1153192922797,0.5,5%-95%,Cyclic + Calendar
454,365.25,0.005682029084380247,10.194150099856412,89.80584990014358,898.0584990014358,0.5,5%-95%,Cyclic + Calendar
455,365.25,0.005675650890384532,10.199825750746804,89.80017424925319,898.001742492532,0.5,5%-95%,Cyclic + Calendar
456,365.25,0.0056692937119123595,10.205495044458717,89.79450495554129,897.9450495554129,0.5,5%-95%,Cyclic + Calendar
457,365.25,0.005662957433787597,10.211158001892494,89.7888419981075,897.888419981075,0.5,5%-95%,Cyclic + Calendar
458,365.25,0.005656641941709495,10.216814643834207,89.7831853561658,897.8318535616579,0.5,5%-95%,Cyclic + Calendar
459,365.25,0.0056503471223209095,10.222464990956528,89.77753500904348,897.7753500904347,0.5,5%-95%,Cyclic + Calendar
460,365.25,0.00564407286307187,10.228109063819598,89.7718909361804,897.718909361804,0.5,5%-95%,Cyclic + Calendar
461,365.25,0.005637819052276428,10.233746882871872,89.76625311712813,897.6625311712812,0.5,5%-95%,Cyclic + Calendar
